index,date,year,weekday,title,performance_type,age_rating,venue,time,ticket_status,premiere,repertoire,season
1150,10/28/2020,2020,среда,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,246
1153,10/29/2020,2020,четверг,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,246
1155,10/30/2020,2020,пятница,Дочь фараона,Балет,12+,Историческая сцена,19:00,sold,7/19/2018,TRUE,246
1156,10/30/2020,2020,пятница,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,246
1158,10/31/2020,2020,суббота,Дочь фараона,Балет,12+,Историческая сцена,12:00,sold,7/19/2018,TRUE,246
1159,10/31/2020,2020,суббота,Дочь фараона,Балет,12+,Историческая сцена,19:00,sold,7/19/2018,TRUE,246
1160,10/31/2020,2020,суббота,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,246
1162,11/1/2020,2020,воскресенье,Дочь фараона,Балет,12+,Историческая сцена,14:00,sold,7/19/2018,TRUE,246
1165,11/1/2020,2020,воскресенье,Богема,Опера,12+,Новая сцена,19:00,sold,7/24/2018,TRUE,246
1166,11/3/2020,2020,вторник,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,246
1168,11/4/2020,2020,среда,Коппелия,Балет,12+,Новая сцена,12:00,sold,4/20/2018,TRUE,246
1169,11/4/2020,2020,среда,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,246
1170,11/4/2020,2020,среда,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,246
1172,11/5/2020,2020,четверг,Борис Годунов,Опера,12+,Историческая сцена,19:00,sold,12/1/2011,TRUE,246
1173,11/5/2020,2020,четверг,Коппелия,Балет,12+,Новая сцена,19:00,sold,4/20/2018,TRUE,246
1174,11/6/2020,2020,пятница,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,246
1175,11/7/2020,2020,суббота,Симфония до мажор,Балет,16+,Новая сцена,12:00,sold,6/13/2019,TRUE,246
1176,11/7/2020,2020,суббота,Царская невеста,Опера,12+,Историческая сцена,19:00,sold,2/22/2014,TRUE,246
1177,11/7/2020,2020,суббота,Симфония до мажор,Балет,16+,Новая сцена,19:00,sold,6/13/2019,TRUE,246
1178,11/8/2020,2020,воскресенье,Царская невеста,Опера,12+,Историческая сцена,14:00,sold,2/22/2014,TRUE,246
1179,11/8/2020,2020,воскресенье,Симфония до мажор,Балет,16+,Новая сцена,14:00,sold,6/13/2019,TRUE,246
1180,11/11/2020,2020,среда,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,246
1181,11/11/2020,2020,среда,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1182,11/12/2020,2020,четверг,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,246
1183,11/12/2020,2020,четверг,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1186,11/13/2020,2020,пятница,Драгоценности,Балет,6+,Историческая сцена,19:00,sold,5/5/2012,TRUE,246
1187,11/13/2020,2020,пятница,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1190,11/14/2020,2020,суббота,Драгоценности,Балет,6+,Историческая сцена,12:00,sold,5/5/2012,TRUE,246
1192,11/14/2020,2020,суббота,Севильский цирюльник,Опера,12+,Новая сцена,19:00,sold,11/3/2018,TRUE,246
1194,11/15/2020,2020,воскресенье,Севильский цирюльник,Опера,12+,Новая сцена,14:00,sold,11/3/2018,TRUE,246
1196,11/15/2020,2020,воскресенье,Дон Кихот,Балет,6+,Историческая сцена,19:00,sold,2/2/2016,TRUE,246
1197,11/17/2020,2020,вторник,Спартак,Балет,12+,Историческая сцена,19:00,sold,4/9/1968,TRUE,246
1198,11/18/2020,2020,среда,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,246
1199,11/18/2020,2020,среда,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,246
1200,11/19/2020,2020,четверг,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,246
1203,11/20/2020,2020,пятница,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,246
1205,11/21/2020,2020,суббота,Сказка о царе Салтане,Опера,12+,Новая сцена,19:00,sold,9/26/2019,TRUE,246
1207,11/22/2020,2020,воскресенье,Сказка о царе Салтане,Опера,12+,Новая сцена,14:00,sold,9/26/2019,TRUE,246
1209,11/24/2020,2020,вторник,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,246
1210,11/25/2020,2020,среда,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,246
1212,11/26/2020,2020,четверг,Садко,Опера,16+,Историческая сцена,19:00,sold,2/14/2020,TRUE,246
1213,11/26/2020,2020,четверг,Четыре персонажа в поисках сюжета,Балет,12+,Новая сцена,19:00,sold,9/10/2020,TRUE,246
1214,11/27/2020,2020,пятница,Садко,Опера,16+,Историческая сцена,19:05,sold,2/14/2020,TRUE,246
1215,11/28/2020,2020,суббота,Этюды,Балет,16+,Новая сцена,12:05,sold,3/19/2017,TRUE,246
1216,11/28/2020,2020,суббота,Садко,Опера,16+,Историческая сцена,19:05,sold,2/14/2020,TRUE,246
1217,11/28/2020,2020,суббота,Этюды,Балет,16+,Новая сцена,19:05,sold,3/19/2017,TRUE,246
1218,11/29/2020,2020,воскресенье,Садко,Опера,16+,Историческая сцена,14:05,sold,2/14/2020,TRUE,246
1219,11/29/2020,2020,воскресенье,Этюды,Балет,16+,Новая сцена,14:05,sold,3/19/2017,TRUE,246
1220,12/1/2020,2020,вторник,Спартак,Балет,12+,Историческая сцена,19:05,sold,4/9/1968,TRUE,246
1221,12/1/2020,2020,вторник,Иоланта,Опера,12+ ,Новая сцена,19:05,sold,10/28/2015,TRUE,246
1222,12/2/2020,2020,среда,Спартак,Балет,12+,Историческая сцена,19:05,sold,4/9/1968,TRUE,246
1223,12/2/2020,2020,среда,Иоланта,Опера,12+ ,Новая сцена,19:05,sold,10/28/2015,TRUE,246
1224,12/3/2020,2020,четверг,Спартак,Балет,12+,Историческая сцена,19:05,sold,4/9/1968,TRUE,246
1225,12/5/2020,2020,суббота,Жизель,Балет,12+,Историческая сцена,12:05,sold,11/21/2019,TRUE,246
1226,12/5/2020,2020,суббота,Жизель,Балет,12+,Историческая сцена,19:05,sold,11/21/2019,TRUE,246
1227,12/6/2020,2020,воскресенье,Жизель,Балет,12+,Историческая сцена,14:05,sold,11/21/2019,TRUE,246
1228,12/9/2020,2020,среда,Травиата,Опера,16+ ,Историческая сцена,19:05,sold,10/7/2012,TRUE,246
1230,12/10/2020,2020,четверг,Травиата,Опера,16+ ,Историческая сцена,19:05,sold,10/7/2012,TRUE,246
1232,12/11/2020,2020,пятница,Травиата,Опера,16+ ,Историческая сцена,19:05,sold,10/7/2012,TRUE,246
1233,12/11/2020,2020,пятница,Кармен-сюита,Балет,16+,Новая сцена,19:05,sold,11/18/2005,TRUE,246
1234,12/12/2020,2020,суббота,Кармен-сюита,Балет,16+,Новая сцена,12:05,sold,11/18/2005,TRUE,246
1236,12/12/2020,2020,суббота,Травиата,Опера,16+ ,Историческая сцена,19:05,sold,10/7/2012,TRUE,246
1237,12/12/2020,2020,суббота,Кармен-сюита,Балет,16+,Новая сцена,19:05,sold,11/18/2005,TRUE,246
1240,12/13/2020,2020,воскресенье,Травиата,Опера,16+ ,Историческая сцена,19:05,sold,10/7/2012,TRUE,246
1241,12/15/2020,2020,вторник,Баядерка,Балет,12+,Историческая сцена,19:05,sold,1/24/2013,TRUE,246
1242,12/16/2020,2020,среда,Баядерка,Балет,12+,Историческая сцена,19:05,sold,1/24/2013,TRUE,246
1243,12/17/2020,2020,четверг,Баядерка,Балет,12+,Историческая сцена,19:05,sold,1/24/2013,TRUE,246
1244,12/18/2020,2020,пятница,Кармен,Опера,16+,Историческая сцена,19:00,sold,7/15/2015,TRUE,246
1245,12/18/2020,2020,пятница,Светлый ручей,Балет,12+,Новая сцена,19:05,sold,4/18/2003,TRUE,246
1246,12/19/2020,2020,суббота,Светлый ручей,Балет,12+,Новая сцена,12:05,sold,4/18/2003,TRUE,246
1247,12/19/2020,2020,суббота,Кармен,Опера,16+,Историческая сцена,19:05,sold,7/15/2015,TRUE,246
1248,12/19/2020,2020,суббота,Светлый ручей,Балет,12+,Новая сцена,19:05,sold,4/18/2003,TRUE,246
1249,12/20/2020,2020,воскресенье,Кармен,Опера,16+,Историческая сцена,14:05,sold,7/15/2015,TRUE,246
1250,12/20/2020,2020,воскресенье,Светлый ручей,Балет,12+,Новая сцена,14:05,sold,4/18/2003,TRUE,246
1251,12/22/2020,2020,вторник,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,246
1252,12/23/2020,2020,среда,Щелкунчик,Балет,6+,Историческая сцена,19:05,sold,3/12/1966,TRUE,246
1253,12/23/2020,2020,среда,Свадьба Фигаро,Опера,12+,Новая сцена,19:05,sold,4/25/2015,TRUE,246
1254,12/24/2020,2020,четверг,Щелкунчик,Балет,6+,Историческая сцена,19:05,sold,3/12/1966,TRUE,246
1255,12/24/2020,2020,четверг,Свадьба Фигаро,Опера,12+,Новая сцена,19:05,sold,4/25/2015,TRUE,246
1256,12/25/2020,2020,пятница,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,246
1257,12/25/2020,2020,пятница,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,246
1258,12/25/2020,2020,пятница,Свадьба Фигаро,Опера,12+,Новая сцена,19:05,sold,4/25/2015,TRUE,246
1260,12/26/2020,2020,суббота,Щелкунчик,Балет,6+,Историческая сцена,12:05,sold,3/12/1966,TRUE,246
1261,12/26/2020,2020,суббота,Свадьба Фигаро,Опера,12+,Новая сцена,14:05,sold,4/25/2015,TRUE,246
1262,12/26/2020,2020,суббота,Щелкунчик,Балет,6+,Историческая сцена,19:05,sold,3/12/1966,TRUE,246
1264,12/27/2020,2020,воскресенье,Щелкунчик,Балет,6+,Историческая сцена,12:05,sold,3/12/1966,TRUE,246
1266,12/27/2020,2020,воскресенье,Щелкунчик,Балет,6+,Историческая сцена,19:05,sold,3/12/1966,TRUE,246
1267,12/29/2020,2020,вторник,Щелкунчик,Балет,6+,Историческая сцена,12:05,sold,3/12/1966,TRUE,246
1268,12/29/2020,2020,вторник,История Кая и Герды,Опера,6+,Новая сцена,12:05,sold,11/28/2014,TRUE,246
1269,12/29/2020,2020,вторник,Щелкунчик,Балет,6+,Историческая сцена,19:05,sold,3/12/1966,TRUE,246
1270,12/29/2020,2020,вторник,История Кая и Герды,Опера,6+,Новая сцена,19:05,sold,11/28/2014,TRUE,246
1272,12/30/2020,2020,среда,Щелкунчик,Балет,6+,Историческая сцена,12:05,sold,3/12/1966,TRUE,246
1273,12/30/2020,2020,среда,История Кая и Герды,Опера,6+,Новая сцена,12:05,sold,11/28/2014,TRUE,246
1274,12/30/2020,2020,среда,Щелкунчик,Балет,6+,Историческая сцена,19:05,sold,3/12/1966,TRUE,246
1275,12/30/2020,2020,среда,История Кая и Герды,Опера,6+,Новая сцена,19:05,sold,11/28/2014,TRUE,246
1277,12/31/2020,2020,четверг,Щелкунчик,Балет,6+,Историческая сцена,12:05,sold,3/12/1966,TRUE,246
1278,12/31/2020,2020,четверг,История Кая и Герды,Опера,6+,Новая сцена,12:05,sold,11/28/2014,TRUE,246
1279,12/31/2020,2020,четверг,Щелкунчик,Балет,6+,Историческая сцена,18:05,sold,3/12/1966,TRUE,246
1280,12/31/2020,2020,четверг,История Кая и Герды,Опера,6+,Новая сцена,18:05,sold,11/28/2014,TRUE,246
1281,1/2/2021,2021,суббота,История Кая и Герды,Опера,6+,Новая сцена,12:00,sold,11/28/2014,TRUE,246
1282,1/2/2021,2021,суббота,Щелкунчик,Балет,6+,Историческая сцена,19:00,sold,3/12/1966,TRUE,246
1283,1/2/2021,2021,суббота,История Кая и Герды,Опера,6+,Новая сцена,19:00,sold,11/28/2014,TRUE,246
1284,1/3/2021,2021,воскресенье,Щелкунчик,Балет,6+,Историческая сцена,12:00,sold,3/12/1966,TRUE,246
